SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
AXISNIFTY,EQ,968,968,830.3,852.48,832.1,967.86,211,181307.78,10-JUL-2017,16,INF846K01ZL0
AXISNIFTY,EQ,129.77,131.79,129.37,131.04,131,130.41,16982,2228581.21,11-NOV-2020,233,INF846K01W98,
AXISNIFTY,EQ,131.58,131.6,129.61,130.13,130.09,131.04,3029,395490.23,12-NOV-2020,154,INF846K01W98,
AXISNIFTY,EQ,130.8,131.8,129.6,130.64,130.49,130.13,1582,207250.61,13-NOV-2020,121,INF846K01W98,
AXISNIFTY,EQ,128,133,125.1,132.02,131.85,131.32,6580,865779.82,17-NOV-2020,199,INF846K01W98,
AXISNIFTY,EQ,132.8,133.2,131.45,133.01,133.15,132.02,2898,384855.11,18-NOV-2020,192,INF846K01W98,
AXISNIFTY,EQ,134,134,131.51,131.93,131.51,133.01,3801,504423.74,19-NOV-2020,195,INF846K01W98,
AXISNIFTY,EQ,131.87,133.22,130.66,132.72,132.98,131.93,2715,358251.47,20-NOV-2020,179,INF846K01W98,
AXISNIFTY,EQ,133,133.99,131,132.83,132.43,132.72,9944,1316693.56,23-NOV-2020,297,INF846K01W98,
AXISNIFTY,EQ,134,134.58,131.1,134.07,134.2,132.83,6138,821054.27,24-NOV-2020,209,INF846K01W98,
AXISNIFTY,EQ,135.7,135.71,132.26,133.07,132.9,134.07,4023,538124.65,25-NOV-2020,153,INF846K01W98,
AXISNIFTY,EQ,133.27,135,131.8,133.74,133.74,133.07,1999,265640.43,26-NOV-2020,142,INF846K01W98,
AXISNIFTY,EQ,134.39,134.62,133.23,134.24,134.12,133.74,2381,319266.64,27-NOV-2020,181,INF846K01W98,
AXISNIFTY,EQ,134.25,135,132.79,134.65,135,134.24,4189,562161.68,01-DEC-2020,167,INF846K01W98,
AXISNIFTY,EQ,135.44,138.5,133.8,134.85,134.85,134.65,2638,356230.03,02-DEC-2020,119,INF846K01W98,
AXISNIFTY,EQ,136.07,136.21,134.78,135.54,136.07,134.85,2706,366973.7,03-DEC-2020,138,INF846K01W98,
AXISNIFTY,EQ,135.54,136.72,135.24,136.28,136.23,135.54,4299,583145.19,04-DEC-2020,92,INF846K01W98,
AXISNIFTY,EQ,136.98,137.99,136.25,137.02,137.96,136.28,3924,538263.08,07-DEC-2020,268,INF846K01W98,
AXISNIFTY,EQ,138.22,138.56,137,137.73,138.3,137.02,3121,429357.14,08-DEC-2020,186,INF846K01W98,
AXISNIFTY,EQ,138.82,139.7,137.85,139.09,138.75,137.73,5831,808387.74,09-DEC-2020,208,INF846K01W98,
AXISNIFTY,EQ,139.24,139.24,137.2,138.63,138.99,139.09,3596,497533.14,10-DEC-2020,165,INF846K01W98,
AXISNIFTY,EQ,139.47,139.95,137.99,139.06,139.06,138.63,6939,967995.71,11-DEC-2020,111,INF846K01W98,
AXISNIFTY,EQ,139.87,140,138,139.51,138.77,139.06,2630,365836.17,14-DEC-2020,266,INF846K01W98,
AXISNIFTY,EQ,138.25,140.64,138,140.28,140.07,139.51,2502,347717.6,15-DEC-2020,154,INF846K01W98,
AXISNIFTY,EQ,141.18,141.9,140.63,141.54,141.51,140.28,2695,380214.51,16-DEC-2020,89,INF846K01W98,
AXISNIFTY,EQ,141.55,142.78,141.55,142.09,142.44,141.54,4016,570174.44,17-DEC-2020,118,INF846K01W98,
AXISNIFTY,EQ,142.41,142.89,141.53,142.73,142.78,142.09,1621,230469.76,18-DEC-2020,107,INF846K01W98,
AXISNIFTY,EQ,143,143,137,138.11,138.01,142.73,6651,935035.33,21-DEC-2020,213,INF846K01W98,
AXISNIFTY,EQ,130.15,139.56,130.15,139.35,139.44,138.11,12215,1687819.16,22-DEC-2020,153,INF846K01W98,
AXISNIFTY,EQ,139.21,140.66,139.21,140.52,140.22,139.35,2889,403765.82,23-DEC-2020,102,INF846K01W98,
AXISNIFTY,EQ,140.7,142.48,140.7,142.29,141.96,140.52,5268,746172.97,24-DEC-2020,104,INF846K01W98,
AXISNIFTY,EQ,150,150,142.7,143.26,143.63,142.29,3599,515553.86,28-DEC-2020,149,INF846K01W98,
AXISNIFTY,EQ,144.16,144.29,143.18,143.64,144.29,143.26,2817,405247.57,29-DEC-2020,118,INF846K01W98,
AXISNIFTY,EQ,144.67,144.67,143.28,144.32,143.97,143.64,1491,214436.4,30-DEC-2020,89,INF846K01W98,
AXISNIFTY,EQ,144.28,144.66,143.1,144.34,143.89,144.32,2322,335169.06,31-DEC-2020,113,INF846K01W98,
AXISNIFTY,EQ,144.63,145.31,144.55,144.99,145.07,144.34,4071,589729.18,01-JAN-2021,106,INF846K01W98,
AXISNIFTY,EQ,145.87,146.64,144.72,146.51,146.64,144.99,5735,835719.03,04-JAN-2021,177,INF846K01W98,
AXISNIFTY,EQ,145.9,147.1,145.33,147.07,147.1,146.51,2813,411477.68,05-JAN-2021,147,INF846K01W98,
AXISNIFTY,EQ,147.32,147.56,145.98,146.89,146.87,147.07,3415,502370.35,06-JAN-2021,164,INF846K01W98,
AXISNIFTY,EQ,147.7,147.71,146.27,146.48,146.71,146.89,4408,647341.97,07-JAN-2021,110,INF846K01W98,
AXISNIFTY,EQ,146.48,148.34,146.48,148.07,148.01,146.48,4035,595879.27,08-JAN-2021,129,INF846K01W98,
AXISNIFTY,EQ,158.88,158.88,148.1,149.3,150.08,148.07,9272,1384139.69,11-JAN-2021,180,INF846K01W98,
AXISNIFTY,EQ,149.87,151.3,149.18,151.18,151.18,149.3,5276,792054.13,12-JAN-2021,166,INF846K01W98,
AXISNIFTY,EQ,155.71,158,150,150.72,150.47,151.18,6003,908943.34,13-JAN-2021,190,INF846K01W98,
AXISNIFTY,EQ,150.47,151.12,150,151.06,150.7,150.72,2317,349003.22,14-JAN-2021,112,INF846K01W98,
AXISNIFTY,EQ,150.72,150.96,148.39,149.52,149.59,151.06,4117,616814.46,15-JAN-2021,183,INF846K01W98,
AXISNIFTY,EQ,149.3,149.3,147.31,147.77,147.73,149.52,11693,1730971.69,18-JAN-2021,181,INF846K01W98,
AXISNIFTY,EQ,147.77,151,147.77,150.18,149.94,147.77,3455,517435.39,19-JAN-2021,137,INF846K01W98,
AXISNIFTY,EQ,150.63,151.5,149.83,150.98,151,150.18,2032,306245.33,20-JAN-2021,122,INF846K01W98,
AXISNIFTY,EQ,152.21,152.73,149.77,150.59,151.59,150.98,1888,287344.04,21-JAN-2021,124,INF846K01W98,
AXISNIFTY,EQ,151.59,151.59,148.24,148.68,148.63,150.59,4173,623243.15,22-JAN-2021,135,INF846K01W98,
AXISNIFTY,EQ,160,160,147,147.38,147.26,148.68,11823,1760655.09,25-JAN-2021,152,INF846K01W98,
AXISNIFTY,EQ,146.55,146.91,144.05,144.72,144.7,147.38,5229,760776.07,27-JAN-2021,189,INF846K01W98,
AXISNIFTY,EQ,154.88,165,142,143.93,143.95,144.72,18768,2690617.1,28-JAN-2021,235,INF846K01W98,
AXISNIFTY,EQ,153.88,153.88,143,144.98,143,143.93,7138,1028384.59,29-JAN-2021,170,INF846K01W98,
AXISNIFTY,EQ,142.75,154.88,141.59,145.76,146,144.98,6040,873401.47,01-FEB-2021,203,INF846K01W98,
AXISNIFTY,EQ,155.88,160.55,144.95,145.56,145.01,145.76,102243,14946751.56,02-FEB-2021,488,INF846K01W98,
AXISNIFTY,EQ,148.5,153.6,147.02,152.6,152.43,145.56,17569,2670988.86,03-FEB-2021,290,INF846K01W98,
AXISNIFTY,EQ,157,157,149.65,152.92,153,152.6,5008,766156.05,04-FEB-2021,221,INF846K01W98,
AXISNIFTY,EQ,151.26,154.5,149.83,153.76,152.65,152.92,28246,4292161.5,05-FEB-2021,281,INF846K01W98,
AXISNIFTY,EQ,155.91,156.9,152.73,155.91,156.7,153.76,14286,2231179.76,08-FEB-2021,313,INF846K01W98,
AXISNIFTY,EQ,150.11,157.3,150.11,155.62,157.05,155.91,5581,875430.38,09-FEB-2021,210,INF846K01W98,
AXISNIFTY,EQ,151.53,157,151.53,156.22,156.65,155.62,4490,700539.06,10-FEB-2021,178,INF846K01W98,
AXISNIFTY,EQ,156.8,157.5,156.1,156.72,156.69,156.22,4225,662769.2,11-FEB-2021,179,INF846K01W98,
AXISNIFTY,EQ,152.51,158.45,152.51,157.87,158,156.72,3468,545478.54,12-FEB-2021,212,INF846K01W98,
AXISNIFTY,EQ,159,159.66,158,159.01,159.49,157.87,2778,442035.98,15-FEB-2021,205,INF846K01W98,
AXISNIFTY,EQ,159.99,160.55,155.85,159.66,158.42,159.01,3085,492823.93,16-FEB-2021,118,INF846K01W98,
AXISNIFTY,EQ,159.53,159.69,157,158.91,157.7,159.66,4199,664671.7,17-FEB-2021,210,INF846K01W98,
AXISNIFTY,EQ,158.8,159.8,156.14,156.99,158.28,158.91,4466,705248.82,18-FEB-2021,249,INF846K01W98,
AXISNIFTY,EQ,166.88,166.88,155.17,156.45,157,156.99,2338,368140.73,19-FEB-2021,149,INF846K01W98,
AXISNIFTY,EQ,157.02,157.99,152.48,153.15,153.99,156.45,5744,886206.85,22-FEB-2021,242,INF846K01W98,
AXISNIFTY,EQ,153.15,156.89,153.15,156.2,156.4,153.15,5840,907884.3,23-FEB-2021,173,INF846K01W98,
AXISNIFTY,EQ,155.29,183,132,160.94,163.95,156.2,2134,331829.45,24-FEB-2021,132,INF846K01W98,
AXISNIFTY,EQ,160.6,160.6,156.22,157.76,157.77,160.94,8701,1373880.89,25-FEB-2021,233,INF846K01W98,
AXISNIFTY,EQ,158,158,150.95,152.23,152.25,157.76,45255,6919375.74,26-FEB-2021,390,INF846K01W98,
AXISNIFTY,EQ,153.75,158.8,152.51,153.93,153.87,152.23,3861,595413.15,01-MAR-2021,181,INF846K01W98,
AXISNIFTY,EQ,153.01,159.2,153.01,155.16,156.2,153.93,8578,1333122.95,02-MAR-2021,183,INF846K01W98,
AXISNIFTY,EQ,155.99,158.99,155.99,158.19,157.89,155.16,4142,652377.34,03-MAR-2021,165,INF846K01W98,
AXISNIFTY,EQ,156.78,158.3,155.56,157.76,157.67,158.19,2635,414653.23,04-MAR-2021,160,INF846K01W98,
AXISNIFTY,EQ,158.99,158.99,154.73,156.52,156.5,157.76,15696,2455019.3,05-MAR-2021,261,INF846K01W98,
AXISNIFTY,EQ,158.49,158.49,154.7,155.58,155.97,156.52,9685,1510811.29,08-MAR-2021,279,INF846K01W98,
AXISNIFTY,EQ,157.22,157.62,154.7,156.64,156.44,155.58,6129,957670.7,09-MAR-2021,236,INF846K01W98,
AXISNIFTY,EQ,157.99,158.52,156.65,157.32,157.13,156.64,3500,551768.06,10-MAR-2021,201,INF846K01W98,
AXISNIFTY,EQ,158,159.68,155.65,156.42,156.41,157.32,5276,834603.38,12-MAR-2021,235,INF846K01W98,
AXISNIFTY,EQ,156.5,156.5,153.1,155.22,155.3,156.42,5062,782461.84,15-MAR-2021,253,INF846K01W98,
AXISNIFTY,EQ,155.74,156.48,154.3,154.96,154.7,155.22,3039,472444.98,16-MAR-2021,176,INF846K01W98,
AXISNIFTY,EQ,151.13,155.6,151.13,153.43,153.47,154.96,10383,1598733.86,17-MAR-2021,187,INF846K01W98,
AXISNIFTY,EQ,159.89,159.89,150.1,151.09,151.86,153.43,5831,892245.54,18-MAR-2021,220,INF846K01W98,
AXISNIFTY,EQ,150.9,153.68,148.95,152.79,152.25,151.09,11153,1689789.05,19-MAR-2021,182,INF846K01W98,
AXISNIFTY,EQ,152.75,155,151.1,153.1,152.37,152.79,3136,478794.32,22-MAR-2021,185,INF846K01W98,
AXISNIFTY,EQ,150.51,154.99,150.51,154.06,154,153.1,5525,848621.95,23-MAR-2021,219,INF846K01W98,
AXISNIFTY,EQ,152.09,153.48,151,151.55,151.66,154.06,6872,1045763.66,24-MAR-2021,310,INF846K01W98,
AXISNIFTY,EQ,151.15,151.32,149,149.73,150.04,151.55,17077,2560090.84,25-MAR-2021,244,INF846K01W98,
AXISNIFTY,EQ,151.16,152,147.5,151.49,151.91,149.73,3253,491871.88,26-MAR-2021,163,INF846K01W98,
AXISNIFTY,EQ,153.99,154.28,151.86,153.85,153.42,151.49,2635,404639.09,30-MAR-2021,149,INF846K01W98,
AXISNIFTY,EQ,154.15,154.19,151.9,153.5,153.59,153.85,3111,476487.14,31-MAR-2021,151,INF846K01W98,
AXISNIFTY,EQ,154.46,155.7,153.1,154.61,155.1,153.5,5252,812968.54,01-APR-2021,120,INF846K01W98,
AXISNIFTY,EQ,154.78,154.78,150.17,152.71,152.72,154.61,11415,1735476.86,05-APR-2021,218,INF846K01W98,
AXISNIFTY,EQ,150.01,155.79,150.01,153.28,153.35,152.71,5562,852481.46,06-APR-2021,112,INF846K01W98,
AXISNIFTY,EQ,154.5,154.94,152.95,154.48,154.15,153.28,3032,467437.86,07-APR-2021,126,INF846K01W98,
AXISNIFTY,EQ,155.44,155.94,153.67,154.31,154.28,154.48,7149,1111605.92,08-APR-2021,134,INF846K01W98,
AXISNIFTY,EQ,154.6,154.95,153.73,154.04,154.69,154.31,5674,875642.49,09-APR-2021,120,INF846K01W98,
AXISNIFTY,EQ,156.98,156.98,148.7,149.29,150.02,154.04,24396,3651975.2,12-APR-2021,312,INF846K01W98,
AXISNIFTY,EQ,156,156,148.56,150.68,150.32,149.29,3479,520830.78,13-APR-2021,146,INF846K01W98,
AXISNIFTY,EQ,151.24,151.7,149.14,150.87,150.71,150.68,3000,450143.36,15-APR-2021,113,INF846K01W98,
AXISNIFTY,EQ,151.5,152.57,150.94,151.56,150.94,150.87,4123,625709.64,16-APR-2021,114,INF846K01W98,
AXISNIFTY,EQ,148.93,149.28,147.68,149.12,149.28,151.56,9298,1380416.28,19-APR-2021,180,INF846K01W98,
AXISNIFTY,EQ,150.35,150.66,148.09,148.68,148.62,149.12,3485,521447.26,20-APR-2021,125,INF846K01W98,
AXISNIFTY,EQ,147.4,149.77,147.04,149.29,149.28,148.68,3987,592585.04,22-APR-2021,94,INF846K01W98,
AXISNIFTY,EQ,149.28,150.53,148.7,148.78,149.39,149.29,4040,604982.29,23-APR-2021,100,INF846K01W98,
AXISNIFTY,EQ,149.39,151.43,149.39,150.21,150.42,148.78,4704,708218.86,26-APR-2021,130,INF846K01W98,
AXISNIFTY,EQ,150.5,152.4,150.5,151.82,151.79,150.21,4197,636574.98,27-APR-2021,96,INF846K01W98,
AXISNIFTY,EQ,152.26,154.61,152.26,153.86,153.56,151.82,16003,2458818.11,28-APR-2021,120,INF846K01W98,
AXISNIFTY,EQ,155.61,155.99,153.07,153.71,153.72,153.86,5484,844954.24,29-APR-2021,132,INF846K01W98,
AXISNIFTY,EQ,153.5,154.29,151.75,152.09,152,153.71,5892,902558.65,30-APR-2021,120,INF846K01W98,
AXISNIFTY,EQ,150.15,152.48,148.9,151.3,151.2,152.09,4297,648863.91,03-MAY-2021,167,INF846K01W98,
AXISNIFTY,EQ,152.7,152.7,150,150.8,151.5,151.3,17571,2652377.72,04-MAY-2021,120,INF846K01W98,
AXISNIFTY,EQ,152.18,152.6,150.8,151.31,152.6,150.8,2965,449773.34,05-MAY-2021,127,INF846K01W98,
AXISNIFTY,EQ,152.75,152.75,151.4,152.25,152.45,151.31,3247,494527.63,06-MAY-2021,111,INF846K01W98,
AXISNIFTY,EQ,153.17,154.43,153.17,153.29,153.26,152.25,2972,457195.28,07-MAY-2021,145,INF846K01W98,
AXISNIFTY,EQ,155.99,155.99,154.28,154.64,155.29,153.29,4234,655222.97,10-MAY-2021,192,INF846K01W98,
AXISNIFTY,EQ,153.7,154.7,152.98,154.27,154.3,154.64,5265,810961.91,11-MAY-2021,153,INF846K01W98,
AXISNIFTY,EQ,151.2,153.68,151.2,152.58,152.89,154.27,3492,534575.25,12-MAY-2021,125,INF846K01W98,
AXISNIFTY,EQ,155.98,155.98,151.85,152.83,152.94,152.58,4840,739180.78,14-MAY-2021,132,INF846K01W98,
AXISNIFTY,EQ,152.56,155,152.56,154.92,155,152.83,4983,765823.88,17-MAY-2021,164,INF846K01W98,
AXISNIFTY,EQ,156.71,157,155.89,156.32,156.19,154.92,11885,1857684.46,18-MAY-2021,168,INF846K01W98,
AXISNIFTY,EQ,156.19,156.99,155.68,156.08,156.7,156.32,2653,414805.53,19-MAY-2021,143,INF846K01W98,
AXISNIFTY,EQ,156.52,156.89,155.17,155.78,156.22,156.08,2267,354322.47,20-MAY-2021,129,INF846K01W98,
AXISNIFTY,EQ,157.05,158.42,156.3,157.7,157.9,155.78,4344,684842.5,21-MAY-2021,198,INF846K01W98,
AXISNIFTY,EQ,158.91,159.4,157.32,157.86,158.49,157.7,4452,705905.28,24-MAY-2021,228,INF846K01W98,
AXISNIFTY,EQ,157.8,159.98,157.73,158.49,159.3,157.86,3706,589916.51,25-MAY-2021,216,INF846K01W98,
AXISNIFTY,EQ,168.88,168.88,157.97,160.66,161,158.49,3370,538542.78,26-MAY-2021,203,INF846K01W98,
AXISNIFTY,EQ,164.98,164.98,159.11,160.19,160,160.66,2859,458244.63,27-MAY-2021,184,INF846K01W98,
AXISNIFTY,EQ,161.8,161.8,159.61,160.69,161.05,160.19,10685,1714121.36,28-MAY-2021,185,INF846K01W98,
AXISNIFTY,EQ,164.89,164.89,159.48,161.68,162,160.69,2862,461395.75,31-MAY-2021,198,INF846K01W98,
AXISNIFTY,EQ,161.68,162.74,161.3,162.31,161.62,161.68,5286,856192.16,01-JUN-2021,184,INF846K01W98,
AXISNIFTY,EQ,161.5,162.54,160.95,161.69,161.65,162.31,5228,844510.46,02-JUN-2021,133,INF846K01W98,
AXISNIFTY,EQ,161.69,163.1,161.69,162.55,162.58,161.69,2353,382777.2,03-JUN-2021,143,INF846K01W98,
AXISNIFTY,EQ,163.4,164.49,163.17,163.69,163.35,162.55,5422,888016.44,04-JUN-2021,163,INF846K01W98,
AXISNIFTY,EQ,163.8,165.12,163.8,164.49,164.89,163.69,4410,726496.57,07-JUN-2021,186,INF846K01W98,
AXISNIFTY,EQ,165.14,170.01,163.8,166.68,165,164.49,3763,622001.41,08-JUN-2021,186,INF846K01W98,
AXISNIFTY,EQ,164.24,194.8,164.24,179.32,170.5,166.68,5539,950844.23,09-JUN-2021,345,INF846K01W98,
AXISNIFTY,EQ,164.59,164.79,163.62,164.5,164.57,179.32,23643,3886655.25,10-JUN-2021,546,INF846K01W98,
AXISNIFTY,EQ,167,167,164.01,164.44,164.5,164.5,6107,1006632.78,11-JUN-2021,246,INF846K01W98,
AXISNIFTY,EQ,189.75,189.75,162.57,164.48,165.12,164.44,5610,920391.49,14-JUN-2021,236,INF846K01W98,
AXISNIFTY,EQ,164.49,166.04,164.49,164.92,164.7,164.48,6322,1045376.29,15-JUN-2021,226,INF846K01W98,
AXISNIFTY,EQ,165.47,165.49,163.4,164.36,164.3,164.92,4270,703048.76,16-JUN-2021,186,INF846K01W98,
AXISNIFTY,EQ,163.79,164.6,163,163.48,163.11,164.36,3067,502811.65,17-JUN-2021,159,INF846K01W98,
AXISNIFTY,EQ,163.1,164.4,161.27,163.19,163.59,163.48,4707,766480.21,18-JUN-2021,181,INF846K01W98,
AXISNIFTY,EQ,162.5,164,161.6,163.77,163.38,163.19,3239,527784.05,21-JUN-2021,201,INF846K01W98,
AXISNIFTY,EQ,165,165.85,163.7,163.74,163.7,163.77,3282,541108.31,22-JUN-2021,153,INF846K01W98,
AXISNIFTY,EQ,165,165.38,163.2,163.28,163.2,163.74,4193,688571.9,23-JUN-2021,134,INF846K01W98,
AXISNIFTY,EQ,163.32,164.5,163.32,164.11,164,163.28,2567,420859.03,24-JUN-2021,109,INF846K01W98,
AXISNIFTY,EQ,164.14,165.16,163.91,164.8,164.99,164.11,3576,588634.21,25-JUN-2021,113,INF846K01W98,
AXISNIFTY,EQ,165.87,165.96,164.12,164.54,164.5,164.8,4391,723734.4,28-JUN-2021,148,INF846K01W98,
AXISNIFTY,EQ,163.93,165,163.73,164.62,164.62,164.54,2568,422423.38,29-JUN-2021,118,INF846K01W98,
AXISNIFTY,EQ,164.62,165.52,163.7,164.23,163.8,164.62,4453,734826.89,30-JUN-2021,137,INF846K01W98,
AXISNIFTY,EQ,164.23,174.88,163.17,163.19,163.17,164.23,3667,601390.94,01-JUL-2021,139,INF846K01W98,
AXISNIFTY,EQ,163.16,164.3,162.86,164.16,164.3,163.19,4329,707433.87,02-JUL-2021,118,INF846K01W98,
AXISNIFTY,EQ,178.9,178.9,164.36,164.67,164.7,164.16,4264,704817.62,05-JUL-2021,196,INF846K01W98,
AXISNIFTY,EQ,165.24,166.04,164.1,164.54,164.1,164.67,6113,1011134.38,06-JUL-2021,150,INF846K01W98,
AXISNIFTY,EQ,165,165.25,164.54,165.08,164.9,164.54,2222,366485.3,07-JUL-2021,123,INF846K01W98,
AXISNIFTY,EQ,164.1,165.59,163.25,164.11,163.55,165.08,2301,378897.95,08-JUL-2021,111,INF846K01W98,
AXISNIFTY,EQ,163.27,164.25,163.21,163.29,163.21,164.11,1977,323305.88,09-JUL-2021,94,INF846K01W98,
AXISNIFTY,EQ,164.5,164.86,162.84,163.23,163.51,163.29,9664,1584405.5,12-JUL-2021,154,INF846K01W98,
AXISNIFTY,EQ,164.29,164.82,163.83,164.8,164.82,163.23,2500,410772.28,13-JUL-2021,89,INF846K01W98,
AXISNIFTY,EQ,164.56,165.09,163.75,165,165.09,164.8,2490,409834.1,14-JUL-2021,97,INF846K01W98,
AXISNIFTY,EQ,165,165.93,164.78,165.83,165.82,165,5697,943328.66,15-JUL-2021,135,INF846K01W98,
AXISNIFTY,EQ,166.5,166.6,164.94,165.8,165.19,165.83,4014,664535.98,16-JUL-2021,104,INF846K01W98,
AXISNIFTY,EQ,164.06,190.7,163.78,164.61,164.78,165.8,56357,9679894.9,19-JUL-2021,283,INF846K01W98,
AXISNIFTY,EQ,165,165,162.65,163.68,163.8,164.61,3513,575065.56,20-JUL-2021,138,INF846K01W98,
AXISNIFTY,EQ,163.6,165.64,163.6,165.61,165.63,163.68,4393,726209.08,22-JUL-2021,143,INF846K01W98,
AXISNIFTY,EQ,165,165.99,164.5,165.21,165,165.61,4387,724994.21,23-JUL-2021,110,INF846K01W98,
AXISNIFTY,EQ,165.27,166.2,165,165.31,165,165.21,2958,490288.64,26-JUL-2021,120,INF846K01W98,
AXISNIFTY,EQ,166,166.08,164.01,164.38,164.75,165.31,5047,833492.54,27-JUL-2021,113,INF846K01W98,
AXISNIFTY,EQ,164.7,164.7,162.51,164.34,163.53,164.38,6117,1000785.25,28-JUL-2021,167,INF846K01W98,
AXISNIFTY,EQ,165.97,165.97,163.95,164.57,164.52,164.34,4378,723111.61,29-JUL-2021,105,INF846K01W98,
AXISNIFTY,EQ,165.05,165.28,164.01,164.75,164.01,164.57,3012,495934.92,30-JUL-2021,78,INF846K01W98,
AXISNIFTY,EQ,167,168.05,160.73,166.19,166.27,164.75,6179,1021453.21,02-AUG-2021,191,INF846K01W98,
AXISNIFTY,EQ,167.2,168.52,165.58,167.93,168.44,166.19,7852,1310778.07,03-AUG-2021,210,INF846K01W98,
AXISNIFTY,EQ,170,170,168.4,169.23,168.79,167.93,5735,971045.3,04-AUG-2021,285,INF846K01W98,
AXISNIFTY,EQ,168.9,177,168.51,169.78,169.85,169.23,3695,626537.18,05-AUG-2021,205,INF846K01W98,
AXISNIFTY,EQ,169,170.21,169,169.56,169.62,169.78,5113,867462.23,06-AUG-2021,196,INF846K01W98,
AXISNIFTY,EQ,184.59,184.59,168.36,169.54,169.61,169.56,6360,1077673.08,09-AUG-2021,314,INF846K01W98,
AXISNIFTY,EQ,168.8,170.99,166.95,169.53,169.67,169.54,5123,870668.84,10-AUG-2021,281,INF846K01W98,
AXISNIFTY,EQ,170.5,170.5,168.51,169.76,169.77,169.53,5938,1005854.42,11-AUG-2021,321,INF846K01W98,
AXISNIFTY,EQ,169.2,170.9,169.2,170.68,170.75,169.76,12296,2093761.19,12-AUG-2021,299,INF846K01W98,
AXISNIFTY,EQ,171.1,172.7,170.6,172.52,172.69,170.68,14661,2515500.39,13-AUG-2021,431,INF846K01W98,
AXISNIFTY,EQ,176,184.78,170.6,173.91,172.58,172.52,7454,1291597.03,16-AUG-2021,298,INF846K01W98,
AXISNIFTY,EQ,174.55,174.97,173,174.27,173.59,173.91,3863,671258.97,17-AUG-2021,160,INF846K01W98,
AXISNIFTY,EQ,175.7,175.9,173.72,174.96,174.94,174.27,5524,967466.68,18-AUG-2021,207,INF846K01W98,
AXISNIFTY,EQ,172.5,190.7,172,172.67,172.53,174.96,13191,2328249.46,20-AUG-2021,348,INF846K01W98,
AXISNIFTY,EQ,179.6,182.88,172,173.37,173.52,172.67,5008,867327.89,23-AUG-2021,159,INF846K01W98,
AXISNIFTY,EQ,180.3,180.3,172,174.21,174.29,173.37,2443,423576.52,24-AUG-2021,119,INF846K01W98,
AXISNIFTY,EQ,174,175.2,173.35,173.47,174.4,174.21,3120,544214.98,25-AUG-2021,149,INF846K01W98,
AXISNIFTY,EQ,174,174.98,173.19,173.83,173.2,173.47,7155,1243387.75,26-AUG-2021,128,INF846K01W98,
AXISNIFTY,EQ,173.2,174.9,173.2,174.49,174.5,173.83,3392,591034.23,27-AUG-2021,108,INF846K01W98,
AXISNIFTY,EQ,178,179.16,175,176.62,176.64,174.49,3790,667679.05,30-AUG-2021,140,INF846K01W98,
AXISNIFTY,EQ,179,179,177,178.89,178.95,176.62,4449,791560.19,31-AUG-2021,110,INF846K01W98,
AXISNIFTY,EQ,178.5,181,178.33,178.41,178.33,178.89,3706,664244.08,01-SEP-2021,159,INF846K01W98,
AXISNIFTY,EQ,179.9,182,178.66,180.09,180.23,178.41,5287,949388.52,02-SEP-2021,143,INF846K01W98,
AXISNIFTY,EQ,181.9,183,179.46,180.42,180.5,180.09,3225,582190.11,03-SEP-2021,148,INF846K01W98,
AXISNIFTY,EQ,180,182.9,177.23,181.84,181.25,180.42,13133,2385470.41,06-SEP-2021,188,INF846K01W98,
AXISNIFTY,EQ,181.3,184,180.32,181.19,181.18,181.84,5747,1040973.44,07-SEP-2021,160,INF846K01W98,
AXISNIFTY,EQ,183.9,183.9,180.41,180.96,181,181.19,5801,1051347.06,08-SEP-2021,109,INF846K01W98,
AXISNIFTY,EQ,181.5,181.5,180.51,181.2,181.2,180.96,3645,660155.5,09-SEP-2021,100,INF846K01W98,
AXISNIFTY,EQ,182,182,179.2,181.31,181.55,181.2,3570,646303.6,13-SEP-2021,162,INF846K01W98,
AXISNIFTY,EQ,181,182.6,181,181.24,181.19,181.31,5360,972426.73,14-SEP-2021,146,INF846K01W98,
AXISNIFTY,EQ,180.5,183.35,180.5,182.8,182.7,181.24,5716,1043776.57,15-SEP-2021,132,INF846K01W98,
AXISNIFTY,EQ,184,184.8,183.01,184.21,183.56,182.8,3451,634453.91,16-SEP-2021,108,INF846K01W98,
AXISNIFTY,EQ,185,185.99,183.03,183.85,184,184.21,6098,1126205.17,17-SEP-2021,142,INF846K01W98,
AXISNIFTY,EQ,183.85,185,181.3,181.87,181.4,183.85,3268,598061.46,20-SEP-2021,226,INF846K01W98,
AXISNIFTY,EQ,182.9,182.95,180.5,182.43,182.44,181.87,2752,500491.38,21-SEP-2021,129,INF846K01W98,
AXISNIFTY,EQ,183,183.84,182.34,183.17,183.6,182.43,2543,465154.48,22-SEP-2021,125,INF846K01W98,
AXISNIFTY,EQ,184.7,186.4,183.3,185.55,185.15,183.17,2919,540040.11,23-SEP-2021,148,INF846K01W98,
AXISNIFTY,EQ,188,188,185.14,186.25,186.49,185.55,2665,496455.43,24-SEP-2021,130,INF846K01W98,
AXISNIFTY,EQ,187.6,187.8,185.38,186.01,186,186.25,3103,578291.03,27-SEP-2021,135,INF846K01W98,
